,minX,maxY,maxX,minY
7805,121.506804,31.822716,121.516804,31.812716
7806,121.506804,31.812716,121.516804,31.802716
7807,121.506804,31.802716,121.516804,31.792716
7808,121.506804,31.792716,121.516804,31.782716
7809,121.506804,31.782716,121.516804,31.772716
7810,121.506804,31.772716,121.516804,31.762716
7811,121.506804,31.762716,121.516804,31.752716
7812,121.506804,31.752716,121.516804,31.742716
7813,121.506804,31.742716,121.516804,31.732716
7814,121.506804,31.732716,121.516804,31.722716
7815,121.506804,31.722716,121.516804,31.712716
7816,121.506804,31.712716,121.516804,31.702716
7817,121.506804,31.702716,121.516804,31.692716
7818,121.506804,31.692716,121.516804,31.682716
7819,121.506804,31.682716,121.516804,31.672716
7820,121.506804,31.672716,121.516804,31.662716
7821,121.506804,31.662716,121.516804,31.652716
7822,121.506804,31.652716,121.516804,31.642716
7823,121.506804,31.642716,121.516804,31.632716
7824,121.506804,31.632716,121.516804,31.622716
7825,121.506804,31.622716,121.516804,31.612716
7826,121.506804,31.612716,121.516804,31.602716
7827,121.506804,31.602716,121.516804,31.592716
7828,121.506804,31.592716,121.516804,31.582716
7829,121.506804,31.582716,121.516804,31.572716
7830,121.506804,31.572716,121.516804,31.562716
7831,121.506804,31.562716,121.516804,31.552716
7832,121.506804,31.552716,121.516804,31.542716
7833,121.506804,31.542716,121.516804,31.532716
7834,121.506804,31.532716,121.516804,31.522716
7835,121.506804,31.522716,121.516804,31.512716
7836,121.506804,31.512716,121.516804,31.502716
7837,121.506804,31.502716,121.516804,31.492716
7838,121.506804,31.492716,121.516804,31.482716
7839,121.506804,31.482716,121.516804,31.472716
7840,121.506804,31.472716,121.516804,31.462716
7841,121.506804,31.462716,121.516804,31.452716
7842,121.506804,31.452716,121.516804,31.442716
7843,121.506804,31.442716,121.516804,31.432716
7844,121.506804,31.432716,121.516804,31.422716
7845,121.506804,31.422716,121.516804,31.412716
7846,121.506804,31.412716,121.516804,31.402716
7847,121.506804,31.402716,121.516804,31.392716
7848,121.506804,31.392716,121.516804,31.382716
7849,121.506804,31.382716,121.516804,31.372716
7850,121.506804,31.372716,121.516804,31.362716
7851,121.506804,31.362716,121.516804,31.352716
7852,121.506804,31.352716,121.516804,31.342716
7853,121.506804,31.342716,121.516804,31.332716
7854,121.506804,31.332716,121.516804,31.322716
7855,121.506804,31.322716,121.516804,31.312716
7856,121.506804,31.312716,121.516804,31.302716
7857,121.506804,31.302716,121.516804,31.292716
7858,121.506804,31.292716,121.516804,31.282716
7859,121.506804,31.282716,121.516804,31.272716
7860,121.506804,31.272716,121.516804,31.262716
7861,121.506804,31.262716,121.516804,31.252716
7862,121.506804,31.252716,121.516804,31.242716
7863,121.506804,31.242716,121.516804,31.232716
7864,121.506804,31.232716,121.516804,31.222716
7865,121.506804,31.222716,121.516804,31.212716
7866,121.506804,31.212716,121.516804,31.202716
7867,121.506804,31.202716,121.516804,31.192716
7868,121.506804,31.192716,121.516804,31.182716
7869,121.506804,31.182716,121.516804,31.172716
7870,121.506804,31.172716,121.516804,31.162716
7871,121.506804,31.162716,121.516804,31.152716
7872,121.506804,31.152716,121.516804,31.142716
7873,121.506804,31.142716,121.516804,31.132716
7874,121.506804,31.132716,121.516804,31.122716
7875,121.506804,31.122716,121.516804,31.112716
7876,121.506804,31.112716,121.516804,31.102716
7877,121.506804,31.102716,121.516804,31.092716
7878,121.506804,31.092716,121.516804,31.082716
7879,121.506804,31.082716,121.516804,31.072716
7880,121.506804,31.072716,121.516804,31.062716
7881,121.506804,31.062716,121.516804,31.052716
7882,121.506804,31.052716,121.516804,31.042716
7883,121.506804,31.042716,121.516804,31.032716
7884,121.506804,31.032716,121.516804,31.022716
7885,121.506804,31.022716,121.516804,31.012716
7886,121.506804,31.012716,121.516804,31.002716
7887,121.506804,31.002716,121.516804,30.992716
7888,121.506804,30.992716,121.516804,30.982716
7889,121.506804,30.982716,121.516804,30.972716
7890,121.506804,30.972716,121.516804,30.962716
7891,121.506804,30.962716,121.516804,30.952716
7892,121.506804,30.952716,121.516804,30.942716
7893,121.506804,30.942716,121.516804,30.932716
7894,121.506804,30.932716,121.516804,30.922716
7895,121.506804,30.922716,121.516804,30.912716
7896,121.506804,30.912716,121.516804,30.902716
7897,121.506804,30.902716,121.516804,30.892716
7898,121.506804,30.892716,121.516804,30.882716
7899,121.506804,30.882716,121.516804,30.872716
7900,121.506804,30.872716,121.516804,30.862716
7901,121.506804,30.862716,121.516804,30.852716
7902,121.506804,30.852716,121.516804,30.842716
7903,121.506804,30.842716,121.516804,30.832716
7904,121.506804,30.832716,121.516804,30.822716
7905,121.506804,30.822716,121.516804,30.812716
7906,121.506804,30.812716,121.516804,30.802716
7907,121.506804,30.802716,121.516804,30.792716
7908,121.506804,30.792716,121.516804,30.782716
7909,121.506804,30.782716,121.516804,30.772716
7910,121.506804,30.772716,121.516804,30.762716
7911,121.506804,30.762716,121.516804,30.752716
7912,121.506804,30.752716,121.516804,30.742716
7913,121.506804,30.742716,121.516804,30.732716
7914,121.506804,30.732716,121.516804,30.722716
7915,121.506804,30.722716,121.516804,30.712716
7916,121.506804,30.712716,121.516804,30.702716
7917,121.506804,30.702716,121.516804,30.692716
7918,121.506804,30.692716,121.516804,30.682716
7919,121.506804,30.682716,121.516804,30.675593
7920,121.516804,31.872716,121.526804,31.862716
7921,121.516804,31.862716,121.526804,31.852716
7922,121.516804,31.852716,121.526804,31.842716
7923,121.516804,31.842716,121.526804,31.832716
7924,121.516804,31.832716,121.526804,31.822716
7925,121.516804,31.822716,121.526804,31.812716
7926,121.516804,31.812716,121.526804,31.802716
7927,121.516804,31.802716,121.526804,31.792716
7928,121.516804,31.792716,121.526804,31.782716
7929,121.516804,31.782716,121.526804,31.772716
7930,121.516804,31.772716,121.526804,31.762716
7931,121.516804,31.762716,121.526804,31.752716
7932,121.516804,31.752716,121.526804,31.742716
7933,121.516804,31.742716,121.526804,31.732716
7934,121.516804,31.732716,121.526804,31.722716
7935,121.516804,31.722716,121.526804,31.712716
7936,121.516804,31.712716,121.526804,31.702716
7937,121.516804,31.702716,121.526804,31.692716
7938,121.516804,31.692716,121.526804,31.682716
7939,121.516804,31.682716,121.526804,31.672716
7940,121.516804,31.672716,121.526804,31.662716
7941,121.516804,31.662716,121.526804,31.652716
7942,121.516804,31.652716,121.526804,31.642716
7943,121.516804,31.642716,121.526804,31.632716
7944,121.516804,31.632716,121.526804,31.622716
7945,121.516804,31.622716,121.526804,31.612716
7946,121.516804,31.612716,121.526804,31.602716
7947,121.516804,31.602716,121.526804,31.592716
7948,121.516804,31.592716,121.526804,31.582716
7949,121.516804,31.582716,121.526804,31.572716
7950,121.516804,31.572716,121.526804,31.562716
7951,121.516804,31.562716,121.526804,31.552716
7952,121.516804,31.552716,121.526804,31.542716
7953,121.516804,31.542716,121.526804,31.532716
7954,121.516804,31.532716,121.526804,31.522716
7955,121.516804,31.522716,121.526804,31.512716
7956,121.516804,31.512716,121.526804,31.502716
7957,121.516804,31.502716,121.526804,31.492716
7958,121.516804,31.492716,121.526804,31.482716
7959,121.516804,31.482716,121.526804,31.472716
7960,121.516804,31.472716,121.526804,31.462716
7961,121.516804,31.462716,121.526804,31.452716
7962,121.516804,31.452716,121.526804,31.442716
7963,121.516804,31.442716,121.526804,31.432716
7964,121.516804,31.432716,121.526804,31.422716
7965,121.516804,31.422716,121.526804,31.412716
7966,121.516804,31.412716,121.526804,31.402716
7967,121.516804,31.402716,121.526804,31.392716
7968,121.516804,31.392716,121.526804,31.382716
7969,121.516804,31.382716,121.526804,31.372716
7970,121.516804,31.372716,121.526804,31.362716
7971,121.516804,31.362716,121.526804,31.352716
7972,121.516804,31.352716,121.526804,31.342716
7973,121.516804,31.342716,121.526804,31.332716
7974,121.516804,31.332716,121.526804,31.322716
7975,121.516804,31.322716,121.526804,31.312716
7976,121.516804,31.312716,121.526804,31.302716
7977,121.516804,31.302716,121.526804,31.292716
7978,121.516804,31.292716,121.526804,31.282716
7979,121.516804,31.282716,121.526804,31.272716
7980,121.516804,31.272716,121.526804,31.262716
7981,121.516804,31.262716,121.526804,31.252716
7982,121.516804,31.252716,121.526804,31.242716
7983,121.516804,31.242716,121.526804,31.232716
7984,121.516804,31.232716,121.526804,31.222716
7985,121.516804,31.222716,121.526804,31.212716
7986,121.516804,31.212716,121.526804,31.202716
7987,121.516804,31.202716,121.526804,31.192716
7988,121.516804,31.192716,121.526804,31.182716
7989,121.516804,31.182716,121.526804,31.172716
7990,121.516804,31.172716,121.526804,31.162716
7991,121.516804,31.162716,121.526804,31.152716
7992,121.516804,31.152716,121.526804,31.142716
7993,121.516804,31.142716,121.526804,31.132716
7994,121.516804,31.132716,121.526804,31.122716
7995,121.516804,31.122716,121.526804,31.112716
7996,121.516804,31.112716,121.526804,31.102716
7997,121.516804,31.102716,121.526804,31.092716
7998,121.516804,31.092716,121.526804,31.082716
7999,121.516804,31.082716,121.526804,31.072716
8000,121.516804,31.072716,121.526804,31.062716
8001,121.516804,31.062716,121.526804,31.052716
8002,121.516804,31.052716,121.526804,31.042716
8003,121.516804,31.042716,121.526804,31.032716
8004,121.516804,31.032716,121.526804,31.022716
8005,121.516804,31.022716,121.526804,31.012716
8006,121.516804,31.012716,121.526804,31.002716
8007,121.516804,31.002716,121.526804,30.992716
8008,121.516804,30.992716,121.526804,30.982716
8009,121.516804,30.982716,121.526804,30.972716
8010,121.516804,30.972716,121.526804,30.962716
8011,121.516804,30.962716,121.526804,30.952716
8012,121.516804,30.952716,121.526804,30.942716
8013,121.516804,30.942716,121.526804,30.932716
8014,121.516804,30.932716,121.526804,30.922716
8015,121.516804,30.922716,121.526804,30.912716
8016,121.516804,30.912716,121.526804,30.902716
8017,121.516804,30.902716,121.526804,30.892716
8018,121.516804,30.892716,121.526804,30.882716
8019,121.516804,30.882716,121.526804,30.872716
8020,121.516804,30.872716,121.526804,30.862716
8021,121.516804,30.862716,121.526804,30.852716
8022,121.516804,30.852716,121.526804,30.842716
8023,121.516804,30.842716,121.526804,30.832716
8024,121.516804,30.832716,121.526804,30.822716
8025,121.516804,30.822716,121.526804,30.812716
8026,121.516804,30.812716,121.526804,30.802716
8027,121.516804,30.802716,121.526804,30.792716
8028,121.516804,30.792716,121.526804,30.782716
8029,121.516804,30.782716,121.526804,30.772716
8030,121.516804,30.772716,121.526804,30.762716
8031,121.516804,30.762716,121.526804,30.752716
8032,121.516804,30.752716,121.526804,30.742716
8033,121.516804,30.742716,121.526804,30.732716
8034,121.516804,30.732716,121.526804,30.722716
8035,121.516804,30.722716,121.526804,30.712716
8036,121.516804,30.712716,121.526804,30.702716
8037,121.516804,30.702716,121.526804,30.692716
8038,121.516804,30.692716,121.526804,30.682716
8039,121.516804,30.682716,121.526804,30.675593
8040,121.526804,31.872716,121.536804,31.862716
8041,121.526804,31.862716,121.536804,31.852716
8042,121.526804,31.852716,121.536804,31.842716
8043,121.526804,31.842716,121.536804,31.832716
8044,121.526804,31.832716,121.536804,31.822716
8045,121.526804,31.822716,121.536804,31.812716
8046,121.526804,31.812716,121.536804,31.802716
8047,121.526804,31.802716,121.536804,31.792716
8048,121.526804,31.792716,121.536804,31.782716
8049,121.526804,31.782716,121.536804,31.772716
8050,121.526804,31.772716,121.536804,31.762716
8051,121.526804,31.762716,121.536804,31.752716
8052,121.526804,31.752716,121.536804,31.742716
8053,121.526804,31.742716,121.536804,31.732716
8054,121.526804,31.732716,121.536804,31.722716
8055,121.526804,31.722716,121.536804,31.712716
8056,121.526804,31.712716,121.536804,31.702716
8057,121.526804,31.702716,121.536804,31.692716
8058,121.526804,31.692716,121.536804,31.682716
8059,121.526804,31.682716,121.536804,31.672716
8060,121.526804,31.672716,121.536804,31.662716
8061,121.526804,31.662716,121.536804,31.652716
8062,121.526804,31.652716,121.536804,31.642716
8063,121.526804,31.642716,121.536804,31.632716
8064,121.526804,31.632716,121.536804,31.622716
8065,121.526804,31.622716,121.536804,31.612716
8066,121.526804,31.612716,121.536804,31.602716
8067,121.526804,31.602716,121.536804,31.592716
8068,121.526804,31.592716,121.536804,31.582716
8069,121.526804,31.582716,121.536804,31.572716
8070,121.526804,31.572716,121.536804,31.562716
8071,121.526804,31.562716,121.536804,31.552716
8072,121.526804,31.552716,121.536804,31.542716
8073,121.526804,31.542716,121.536804,31.532716
8074,121.526804,31.532716,121.536804,31.522716
8075,121.526804,31.522716,121.536804,31.512716
8076,121.526804,31.512716,121.536804,31.502716
8077,121.526804,31.502716,121.536804,31.492716
8078,121.526804,31.492716,121.536804,31.482716
8079,121.526804,31.482716,121.536804,31.472716
8080,121.526804,31.472716,121.536804,31.462716
8081,121.526804,31.462716,121.536804,31.452716
8082,121.526804,31.452716,121.536804,31.442716
8083,121.526804,31.442716,121.536804,31.432716
8084,121.526804,31.432716,121.536804,31.422716
8085,121.526804,31.422716,121.536804,31.412716
8086,121.526804,31.412716,121.536804,31.402716
8087,121.526804,31.402716,121.536804,31.392716
8088,121.526804,31.392716,121.536804,31.382716
8089,121.526804,31.382716,121.536804,31.372716
8090,121.526804,31.372716,121.536804,31.362716
8091,121.526804,31.362716,121.536804,31.352716
8092,121.526804,31.352716,121.536804,31.342716
8093,121.526804,31.342716,121.536804,31.332716
8094,121.526804,31.332716,121.536804,31.322716
8095,121.526804,31.322716,121.536804,31.312716
8096,121.526804,31.312716,121.536804,31.302716
8097,121.526804,31.302716,121.536804,31.292716
8098,121.526804,31.292716,121.536804,31.282716
8099,121.526804,31.282716,121.536804,31.272716
8100,121.526804,31.272716,121.536804,31.262716
8101,121.526804,31.262716,121.536804,31.252716
8102,121.526804,31.252716,121.536804,31.242716
8103,121.526804,31.242716,121.536804,31.232716
8104,121.526804,31.232716,121.536804,31.222716
8105,121.526804,31.222716,121.536804,31.212716
8106,121.526804,31.212716,121.536804,31.202716
8107,121.526804,31.202716,121.536804,31.192716
8108,121.526804,31.192716,121.536804,31.182716
8109,121.526804,31.182716,121.536804,31.172716
8110,121.526804,31.172716,121.536804,31.162716
8111,121.526804,31.162716,121.536804,31.152716
8112,121.526804,31.152716,121.536804,31.142716
8113,121.526804,31.142716,121.536804,31.132716
8114,121.526804,31.132716,121.536804,31.122716
8115,121.526804,31.122716,121.536804,31.112716
8116,121.526804,31.112716,121.536804,31.102716
8117,121.526804,31.102716,121.536804,31.092716
8118,121.526804,31.092716,121.536804,31.082716
8119,121.526804,31.082716,121.536804,31.072716
8120,121.526804,31.072716,121.536804,31.062716
8121,121.526804,31.062716,121.536804,31.052716
8122,121.526804,31.052716,121.536804,31.042716
8123,121.526804,31.042716,121.536804,31.032716
8124,121.526804,31.032716,121.536804,31.022716
8125,121.526804,31.022716,121.536804,31.012716
8126,121.526804,31.012716,121.536804,31.002716
8127,121.526804,31.002716,121.536804,30.992716
8128,121.526804,30.992716,121.536804,30.982716
8129,121.526804,30.982716,121.536804,30.972716
8130,121.526804,30.972716,121.536804,30.962716
8131,121.526804,30.962716,121.536804,30.952716
8132,121.526804,30.952716,121.536804,30.942716
8133,121.526804,30.942716,121.536804,30.932716
8134,121.526804,30.932716,121.536804,30.922716
8135,121.526804,30.922716,121.536804,30.912716
8136,121.526804,30.912716,121.536804,30.902716
8137,121.526804,30.902716,121.536804,30.892716
8138,121.526804,30.892716,121.536804,30.882716
8139,121.526804,30.882716,121.536804,30.872716
8140,121.526804,30.872716,121.536804,30.862716
8141,121.526804,30.862716,121.536804,30.852716
8142,121.526804,30.852716,121.536804,30.842716
8143,121.526804,30.842716,121.536804,30.832716
8144,121.526804,30.832716,121.536804,30.822716
8145,121.526804,30.822716,121.536804,30.812716
8146,121.526804,30.812716,121.536804,30.802716
8147,121.526804,30.802716,121.536804,30.792716
8148,121.526804,30.792716,121.536804,30.782716
8149,121.526804,30.782716,121.536804,30.772716
8150,121.526804,30.772716,121.536804,30.762716
8151,121.526804,30.762716,121.536804,30.752716
8152,121.526804,30.752716,121.536804,30.742716
8153,121.526804,30.742716,121.536804,30.732716
8154,121.526804,30.732716,121.536804,30.722716
8155,121.526804,30.722716,121.536804,30.712716
8156,121.526804,30.712716,121.536804,30.702716
8157,121.526804,30.702716,121.536804,30.692716
8158,121.526804,30.692716,121.536804,30.682716
8159,121.526804,30.682716,121.536804,30.675593
8160,121.536804,31.872716,121.546804,31.862716
8161,121.536804,31.862716,121.546804,31.852716
8162,121.536804,31.852716,121.546804,31.842716
8163,121.536804,31.842716,121.546804,31.832716
8164,121.536804,31.832716,121.546804,31.822716
8165,121.536804,31.822716,121.546804,31.812716
8166,121.536804,31.812716,121.546804,31.802716
8167,121.536804,31.802716,121.546804,31.792716
8168,121.536804,31.792716,121.546804,31.782716
8169,121.536804,31.782716,121.546804,31.772716
8170,121.536804,31.772716,121.546804,31.762716
8171,121.536804,31.762716,121.546804,31.752716
8172,121.536804,31.752716,121.546804,31.742716
8173,121.536804,31.742716,121.546804,31.732716
8174,121.536804,31.732716,121.546804,31.722716
8175,121.536804,31.722716,121.546804,31.712716
8176,121.536804,31.712716,121.546804,31.702716
8177,121.536804,31.702716,121.546804,31.692716
8178,121.536804,31.692716,121.546804,31.682716
8179,121.536804,31.682716,121.546804,31.672716
8180,121.536804,31.672716,121.546804,31.662716
8181,121.536804,31.662716,121.546804,31.652716
8182,121.536804,31.652716,121.546804,31.642716
8183,121.536804,31.642716,121.546804,31.632716
8184,121.536804,31.632716,121.546804,31.622716
8185,121.536804,31.622716,121.546804,31.612716
8186,121.536804,31.612716,121.546804,31.602716
8187,121.536804,31.602716,121.546804,31.592716
8188,121.536804,31.592716,121.546804,31.582716
8189,121.536804,31.582716,121.546804,31.572716
8190,121.536804,31.572716,121.546804,31.562716
8191,121.536804,31.562716,121.546804,31.552716
8192,121.536804,31.552716,121.546804,31.542716
8193,121.536804,31.542716,121.546804,31.532716
8194,121.536804,31.532716,121.546804,31.522716
8195,121.536804,31.522716,121.546804,31.512716
8196,121.536804,31.512716,121.546804,31.502716
8197,121.536804,31.502716,121.546804,31.492716
8198,121.536804,31.492716,121.546804,31.482716
8199,121.536804,31.482716,121.546804,31.472716
8200,121.536804,31.472716,121.546804,31.462716
8201,121.536804,31.462716,121.546804,31.452716
8202,121.536804,31.452716,121.546804,31.442716
8203,121.536804,31.442716,121.546804,31.432716
8204,121.536804,31.432716,121.546804,31.422716
8205,121.536804,31.422716,121.546804,31.412716
8206,121.536804,31.412716,121.546804,31.402716
8207,121.536804,31.402716,121.546804,31.392716
8208,121.536804,31.392716,121.546804,31.382716
8209,121.536804,31.382716,121.546804,31.372716
8210,121.536804,31.372716,121.546804,31.362716
8211,121.536804,31.362716,121.546804,31.352716
8212,121.536804,31.352716,121.546804,31.342716
8213,121.536804,31.342716,121.546804,31.332716
8214,121.536804,31.332716,121.546804,31.322716
8215,121.536804,31.322716,121.546804,31.312716
8216,121.536804,31.312716,121.546804,31.302716
8217,121.536804,31.302716,121.546804,31.292716
8218,121.536804,31.292716,121.546804,31.282716
8219,121.536804,31.282716,121.546804,31.272716
8220,121.536804,31.272716,121.546804,31.262716
8221,121.536804,31.262716,121.546804,31.252716
8222,121.536804,31.252716,121.546804,31.242716
8223,121.536804,31.242716,121.546804,31.232716
8224,121.536804,31.232716,121.546804,31.222716
8225,121.536804,31.222716,121.546804,31.212716
8226,121.536804,31.212716,121.546804,31.202716
8227,121.536804,31.202716,121.546804,31.192716
8228,121.536804,31.192716,121.546804,31.182716
8229,121.536804,31.182716,121.546804,31.172716
8230,121.536804,31.172716,121.546804,31.162716
8231,121.536804,31.162716,121.546804,31.152716
8232,121.536804,31.152716,121.546804,31.142716
8233,121.536804,31.142716,121.546804,31.132716
8234,121.536804,31.132716,121.546804,31.122716
8235,121.536804,31.122716,121.546804,31.112716
8236,121.536804,31.112716,121.546804,31.102716
8237,121.536804,31.102716,121.546804,31.092716
8238,121.536804,31.092716,121.546804,31.082716
8239,121.536804,31.082716,121.546804,31.072716
8240,121.536804,31.072716,121.546804,31.062716
8241,121.536804,31.062716,121.546804,31.052716
8242,121.536804,31.052716,121.546804,31.042716
8243,121.536804,31.042716,121.546804,31.032716
8244,121.536804,31.032716,121.546804,31.022716
8245,121.536804,31.022716,121.546804,31.012716
8246,121.536804,31.012716,121.546804,31.002716
8247,121.536804,31.002716,121.546804,30.992716
8248,121.536804,30.992716,121.546804,30.982716
8249,121.536804,30.982716,121.546804,30.972716
8250,121.536804,30.972716,121.546804,30.962716
8251,121.536804,30.962716,121.546804,30.952716
8252,121.536804,30.952716,121.546804,30.942716
8253,121.536804,30.942716,121.546804,30.932716
8254,121.536804,30.932716,121.546804,30.922716
8255,121.536804,30.922716,121.546804,30.912716
8256,121.536804,30.912716,121.546804,30.902716
8257,121.536804,30.902716,121.546804,30.892716
8258,121.536804,30.892716,121.546804,30.882716
8259,121.536804,30.882716,121.546804,30.872716
8260,121.536804,30.872716,121.546804,30.862716
8261,121.536804,30.862716,121.546804,30.852716
8262,121.536804,30.852716,121.546804,30.842716
8263,121.536804,30.842716,121.546804,30.832716
8264,121.536804,30.832716,121.546804,30.822716
8265,121.536804,30.822716,121.546804,30.812716
8266,121.536804,30.812716,121.546804,30.802716
8267,121.536804,30.802716,121.546804,30.792716
8268,121.536804,30.792716,121.546804,30.782716
8269,121.536804,30.782716,121.546804,30.772716
8270,121.536804,30.772716,121.546804,30.762716
8271,121.536804,30.762716,121.546804,30.752716
8272,121.536804,30.752716,121.546804,30.742716
8273,121.536804,30.742716,121.546804,30.732716
8274,121.536804,30.732716,121.546804,30.722716
8275,121.536804,30.722716,121.546804,30.712716
8276,121.536804,30.712716,121.546804,30.702716
8277,121.536804,30.702716,121.546804,30.692716
8278,121.536804,30.692716,121.546804,30.682716
8279,121.536804,30.682716,121.546804,30.675593
8280,121.546804,31.872716,121.556804,31.862716
8281,121.546804,31.862716,121.556804,31.852716
8282,121.546804,31.852716,121.556804,31.842716
8283,121.546804,31.842716,121.556804,31.832716
8284,121.546804,31.832716,121.556804,31.822716
8285,121.546804,31.822716,121.556804,31.812716
8286,121.546804,31.812716,121.556804,31.802716
8287,121.546804,31.802716,121.556804,31.792716
8288,121.546804,31.792716,121.556804,31.782716
8289,121.546804,31.782716,121.556804,31.772716
8290,121.546804,31.772716,121.556804,31.762716
8291,121.546804,31.762716,121.556804,31.752716
8292,121.546804,31.752716,121.556804,31.742716
8293,121.546804,31.742716,121.556804,31.732716
8294,121.546804,31.732716,121.556804,31.722716
8295,121.546804,31.722716,121.556804,31.712716
8296,121.546804,31.712716,121.556804,31.702716
8297,121.546804,31.702716,121.556804,31.692716
8298,121.546804,31.692716,121.556804,31.682716
8299,121.546804,31.682716,121.556804,31.672716
8300,121.546804,31.672716,121.556804,31.662716
8301,121.546804,31.662716,121.556804,31.652716
8302,121.546804,31.652716,121.556804,31.642716
8303,121.546804,31.642716,121.556804,31.632716
8304,121.546804,31.632716,121.556804,31.622716
8305,121.546804,31.622716,121.556804,31.612716
8306,121.546804,31.612716,121.556804,31.602716
8307,121.546804,31.602716,121.556804,31.592716
8308,121.546804,31.592716,121.556804,31.582716
8309,121.546804,31.582716,121.556804,31.572716
8310,121.546804,31.572716,121.556804,31.562716
8311,121.546804,31.562716,121.556804,31.552716
8312,121.546804,31.552716,121.556804,31.542716
8313,121.546804,31.542716,121.556804,31.532716
8314,121.546804,31.532716,121.556804,31.522716
8315,121.546804,31.522716,121.556804,31.512716
8316,121.546804,31.512716,121.556804,31.502716
8317,121.546804,31.502716,121.556804,31.492716
8318,121.546804,31.492716,121.556804,31.482716
8319,121.546804,31.482716,121.556804,31.472716
8320,121.546804,31.472716,121.556804,31.462716
8321,121.546804,31.462716,121.556804,31.452716
8322,121.546804,31.452716,121.556804,31.442716
8323,121.546804,31.442716,121.556804,31.432716
8324,121.546804,31.432716,121.556804,31.422716
8325,121.546804,31.422716,121.556804,31.412716
8326,121.546804,31.412716,121.556804,31.402716
8327,121.546804,31.402716,121.556804,31.392716
8328,121.546804,31.392716,121.556804,31.382716
8329,121.546804,31.382716,121.556804,31.372716
8330,121.546804,31.372716,121.556804,31.362716
8331,121.546804,31.362716,121.556804,31.352716
8332,121.546804,31.352716,121.556804,31.342716
8333,121.546804,31.342716,121.556804,31.332716
8334,121.546804,31.332716,121.556804,31.322716
8335,121.546804,31.322716,121.556804,31.312716
8336,121.546804,31.312716,121.556804,31.302716
8337,121.546804,31.302716,121.556804,31.292716
8338,121.546804,31.292716,121.556804,31.282716
8339,121.546804,31.282716,121.556804,31.272716
8340,121.546804,31.272716,121.556804,31.262716
8341,121.546804,31.262716,121.556804,31.252716
8342,121.546804,31.252716,121.556804,31.242716
8343,121.546804,31.242716,121.556804,31.232716
8344,121.546804,31.232716,121.556804,31.222716
8345,121.546804,31.222716,121.556804,31.212716
8346,121.546804,31.212716,121.556804,31.202716
8347,121.546804,31.202716,121.556804,31.192716
8348,121.546804,31.192716,121.556804,31.182716
8349,121.546804,31.182716,121.556804,31.172716
8350,121.546804,31.172716,121.556804,31.162716
8351,121.546804,31.162716,121.556804,31.152716
8352,121.546804,31.152716,121.556804,31.142716
8353,121.546804,31.142716,121.556804,31.132716
8354,121.546804,31.132716,121.556804,31.122716
8355,121.546804,31.122716,121.556804,31.112716
8356,121.546804,31.112716,121.556804,31.102716
8357,121.546804,31.102716,121.556804,31.092716
8358,121.546804,31.092716,121.556804,31.082716
8359,121.546804,31.082716,121.556804,31.072716
8360,121.546804,31.072716,121.556804,31.062716
8361,121.546804,31.062716,121.556804,31.052716
8362,121.546804,31.052716,121.556804,31.042716
8363,121.546804,31.042716,121.556804,31.032716
8364,121.546804,31.032716,121.556804,31.022716
8365,121.546804,31.022716,121.556804,31.012716
8366,121.546804,31.012716,121.556804,31.002716
8367,121.546804,31.002716,121.556804,30.992716
8368,121.546804,30.992716,121.556804,30.982716
8369,121.546804,30.982716,121.556804,30.972716
8370,121.546804,30.972716,121.556804,30.962716
8371,121.546804,30.962716,121.556804,30.952716
8372,121.546804,30.952716,121.556804,30.942716
8373,121.546804,30.942716,121.556804,30.932716
8374,121.546804,30.932716,121.556804,30.922716
8375,121.546804,30.922716,121.556804,30.912716
8376,121.546804,30.912716,121.556804,30.902716
8377,121.546804,30.902716,121.556804,30.892716
8378,121.546804,30.892716,121.556804,30.882716
8379,121.546804,30.882716,121.556804,30.872716
8380,121.546804,30.872716,121.556804,30.862716
8381,121.546804,30.862716,121.556804,30.852716
8382,121.546804,30.852716,121.556804,30.842716
8383,121.546804,30.842716,121.556804,30.832716
8384,121.546804,30.832716,121.556804,30.822716
8385,121.546804,30.822716,121.556804,30.812716
8386,121.546804,30.812716,121.556804,30.802716
8387,121.546804,30.802716,121.556804,30.792716
8388,121.546804,30.792716,121.556804,30.782716
8389,121.546804,30.782716,121.556804,30.772716
8390,121.546804,30.772716,121.556804,30.762716
8391,121.546804,30.762716,121.556804,30.752716
8392,121.546804,30.752716,121.556804,30.742716
8393,121.546804,30.742716,121.556804,30.732716
8394,121.546804,30.732716,121.556804,30.722716
8395,121.546804,30.722716,121.556804,30.712716
8396,121.546804,30.712716,121.556804,30.702716
8397,121.546804,30.702716,121.556804,30.692716
8398,121.546804,30.692716,121.556804,30.682716
8399,121.546804,30.682716,121.556804,30.675593
8400,121.556804,31.872716,121.566804,31.862716
8401,121.556804,31.862716,121.566804,31.852716
8402,121.556804,31.852716,121.566804,31.842716
8403,121.556804,31.842716,121.566804,31.832716
8404,121.556804,31.832716,121.566804,31.822716
8405,121.556804,31.822716,121.566804,31.812716
8406,121.556804,31.812716,121.566804,31.802716
8407,121.556804,31.802716,121.566804,31.792716
8408,121.556804,31.792716,121.566804,31.782716
8409,121.556804,31.782716,121.566804,31.772716
8410,121.556804,31.772716,121.566804,31.762716
8411,121.556804,31.762716,121.566804,31.752716
8412,121.556804,31.752716,121.566804,31.742716
